loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,mths_since_earliest_cr_line,issue_month,y
15000,15000,36,7.9,469.36,A,A4,10,OWN,108000,Not Verified,credit_card,NJ,17.99,0,0,,10,0,30013,49.4,21,f,0.0,0,,,,328,2012-07,0
13000,13000,36,8.9,412.8,A,A5,10,MORTGAGE,95000,Not Verified,debt_consolidation,NH,14.15,0,0,34.0,7,0,12113,32.1,22,f,0.0,0,0.0,16230.0,37700.0,208,2014-05,0
30000,30000,36,13.35,1015.89,C,C2,10,MORTGAGE,80000,Source Verified,credit_card,TX,16.26,0,0,,17,0,37925,58.7,36,f,0.0,0,0.0,181190.0,57100.0,154,2014-09,0
7200,7200,36,7.9,225.29,A,A4,2,RENT,28000,Source Verified,debt_consolidation,NJ,12.13,0,1,,7,0,6262,42.0,14,f,0.0,0,,,,172,2012-03,0
9325,9325,36,10.99,305.25,B,B3,3,MORTGAGE,126900,Not Verified,debt_consolidation,MD,22.19,0,0,52.0,8,0,30300,92.4,25,f,0.0,0,0.0,577568.0,32800.0,162,2014-07,0
20000,20000,36,7.88,625.63,A,A5,10,RENT,96000,Verified,credit_card,CA,20.66,0,1,,17,0,56464,33.7,31,f,0.0,0,,,,257,2010-06,0
28000,28000,36,15.31,974.89,C,C3,10,MORTGAGE,105000,Verified,debt_consolidation,TX,21.89,0,1,,18,0,28020,61.7,39,f,0.0,0,,,,437,2012-04,0
25000,25000,36,14.09,855.54,B,B5,10,RENT,85000,Verified,debt_consolidation,CA,21.05,0,0,32.0,8,0,25819,82.2,20,f,0.0,0,90.0,25819.0,31400.0,248,2012-12,0
12000,12000,60,11.67,264.94,B,B4,4,MORTGAGE,75000,Not Verified,home_improvement,TX,22.12,0,0,37.0,5,0,217,3.1,25,w,0.0,0,0.0,105185.0,6900.0,218,2014-11,0
32350,32350,36,18.75,1181.74,D,D3,10,OWN,82000,Verified,credit_card,MI,23.8,0,1,,14,0,19872,80.1,27,f,0.0,0,0.0,115601.0,24800.0,307,2012-09,0
20000,20000,60,24.5,581.18,F,F3,3,RENT,80000,Verified,debt_consolidation,VA,12.92,0,1,,10,0,10548,53.5,13,f,0.0,0,0.0,27420.0,19700.0,85,2014-07,0
7000,7000,36,17.57,251.56,D,D2,1,RENT,31000,Source Verified,credit_card,KY,17.38,0,0,,5,0,9663,87.1,7,w,0.0,0,0.0,14827.0,11100.0,115,2014-05,1
9325,9325,36,11.14,305.91,B,B2,10,RENT,28000,Not Verified,other,NY,8.44,0,0,,5,0,6088,52.0,9,f,0.0,0,0.0,6088.0,11700.0,191,2012-09,0
12000,12000,60,18.54,308.26,E,E1,0,OWN,43007,Verified,debt_consolidation,PA,10.24,0,0,,10,0,13003,32.3,11,w,0.0,0,0.0,14302.0,40300.0,91,2014-11,0
8000,8000,36,8.9,254.03,A,A5,7,MORTGAGE,120000,Verified,credit_card,PA,14.64,0,0,,10,1,48384,95.5,33,w,0.0,0,0.0,361108.0,49000.0,370,2014-01,0
10000,10000,36,7.49,311.02,A,A4,5,MORTGAGE,250000,Verified,home_improvement,TX,11.83,0,0,,16,0,31264,64.7,46,f,0.0,0,,,,294,2011-07,0
13750,13750,36,8.39,433.36,A,A5,10,MORTGAGE,85000,Source Verified,debt_consolidation,TX,16.65,0,2,,13,1,5576,17.5,36,f,0.0,0,0.0,136266.0,31800.0,444,2014-06,0
4000,4000,36,6.62,122.82,A,A2,0,MORTGAGE,46000,Verified,debt_consolidation,OH,30.6,0,2,,17,0,44178,53.3,33,f,0.0,0,0.0,191203.0,82900.0,258,2012-11,0
25000,25000,36,7.62,779.04,A,A3,10,MORTGAGE,120000,Verified,debt_consolidation,FL,12.71,0,0,,7,0,19793,28.3,18,f,0.0,0,0.0,411985.0,70000.0,215,2013-03,0
5000,5000,36,13.11,168.74,B,B4,2,MORTGAGE,72000,Not Verified,debt_consolidation,WA,12.63,0,0,,9,1,5815,60.6,11,f,0.0,0,0.0,138532.0,9600.0,116,2012-09,0
10625,10625,36,17.27,380.24,C,C5,2,RENT,102500,Not Verified,credit_card,CA,4.96,0,1,,5,0,13602,41.2,10,f,0.0,0,0.0,30446.0,33000.0,115,2012-10,0
21600,21600,36,14.33,741.71,C,C2,1,RENT,105000,Verified,debt_consolidation,MA,12.54,0,1,28.0,9,0,23092,73.3,21,f,0.0,0,0.0,63300.0,31500.0,330,2013-07,0
10000,10000,36,13.11,337.47,B,B4,1,MORTGAGE,47500,Verified,credit_card,MO,22.53,0,0,54.0,14,0,6864,59.2,43,w,0.0,0,461.0,205631.0,11600.0,225,2012-12,0
8800,8800,36,10.16,284.62,B,B1,10,RENT,40000,Verified,debt_consolidation,CA,13.17,0,0,,5,0,19944,60.3,12,w,0.0,0,0.0,19944.0,33100.0,361,2013-01,0
3000,3000,36,7.88,93.85,A,A5,0,RENT,28800,Not Verified,debt_consolidation,TX,20.33,0,3,72.0,15,0,5158,81.9,31,f,0.0,0,,,,248,2010-07,1
17625,17625,36,15.8,617.91,C,C3,10,MORTGAGE,70000,Verified,debt_consolidation,CA,23.85,0,1,,23,0,22367,58.3,53,f,0.0,0,0.0,343135.0,38378.0,227,2012-09,0
8000,8000,36,13.98,273.35,C,C3,0,RENT,37440,Source Verified,debt_consolidation,CA,21.6,0,3,77.0,10,0,4209,41.7,16,w,0.0,0,100.0,27952.0,10100.0,196,2014-07,0
9000,9000,36,10.16,291.09,B,B1,2,MORTGAGE,95000,Verified,debt_consolidation,MI,7.17,4,0,10.0,9,1,1182,14.8,28,f,0.0,0,0.0,216208.0,8000.0,262,2013-02,0
11500,11500,60,24.99,337.48,F,F4,3,RENT,40000,Source Verified,credit_card,CA,13.83,0,1,,8,0,8176,87.9,17,f,0.0,0,0.0,30186.0,9300.0,122,2014-04,1
15000,15000,36,13.53,509.25,B,B5,0,RENT,65000,Not Verified,debt_consolidation,NJ,11.74,0,1,,11,0,14216,37.6,19,f,0.0,0,0.0,29947.0,37800.0,199,2013-12,0
13200,13200,36,17.99,477.15,D,D2,6,RENT,88000,Source Verified,debt_consolidation,VA,10.92,0,0,,8,0,11065,90.0,14,f,0.0,0,,,,134,2012-04,0
2000,2000,36,14.64,68.98,C,C3,0,OWN,18750,Verified,home_improvement,OH,22.28,1,4,14.0,8,1,2498,32.9,32,f,0.0,0,195.0,4049.0,7600.0,191,2014-04,1
15000,15000,36,14.16,513.84,C,C2,0,RENT,77000,Source Verified,debt_consolidation,VA,13.88,0,0,74.0,8,0,9609,95.1,13,w,0.0,0,0.0,35197.0,10100.0,236,2014-02,0
25000,25000,36,13.05,842.96,B,B5,5,RENT,96273,Verified,debt_consolidation,TX,18.34,0,0,38.0,9,0,23485,74.1,15,f,0.0,0,0.0,48357.0,31700.0,120,2013-07,0
16700,16700,36,12.35,557.48,B,B4,0,OWN,55000,Source Verified,debt_consolidation,FL,17.74,0,0,,10,1,10384,54.9,43,f,0.0,0,0.0,33847.0,18900.0,382,2013-09,1
8875,8875,36,12.35,296.27,B,B4,3,RENT,28000,Not Verified,debt_consolidation,IL,15.04,1,0,20.0,13,0,12601,46.4,25,f,0.0,0,0.0,31077.0,31300.0,341,2013-07,0
10000,10000,36,15.61,349.65,C,C5,10,MORTGAGE,65000,Verified,credit_card,CA,8.88,0,1,62.0,15,0,17638,66.1,27,f,0.0,0,0.0,218006.0,26700.0,189,2014-04,0
12000,12000,36,10.64,390.83,B,B2,5,MORTGAGE,78000,Not Verified,debt_consolidation,PA,11.94,2,0,14.0,15,0,10381,64.1,28,f,0.0,0,247.0,101007.0,16200.0,362,2013-09,0
4000,4000,36,10.59,130.18,B,B2,5,RENT,38400,Not Verified,credit_card,CA,3.16,0,1,80.0,4,1,3870,43.0,8,f,0.0,0,,,,192,2011-09,0
6000,6000,36,7.69,187.17,A,A4,0,OWN,24000,Verified,credit_card,GA,7.72,0,0,,11,1,5559,50.5,16,w,0.0,0,0.0,6004.0,11000.0,473,2014-06,0
19750,19750,36,13.49,670.13,C,C1,0,RENT,50000,Verified,debt_consolidation,PA,21.36,0,1,,7,0,25622,77.8,14,f,0.0,0,,,,207,2012-01,0
7400,7400,36,8.0,231.89,A,A3,6,MORTGAGE,37000,Not Verified,debt_consolidation,PA,13.43,0,2,,9,0,6938,24.1,24,f,0.0,0,,,,286,2009-08,0
18975,18975,60,21.49,518.59,E,E3,9,MORTGAGE,115000,Verified,debt_consolidation,IL,15.54,0,2,26.0,17,0,17059,79.7,29,f,0.0,0,,,,190,2012-07,0
12000,12000,36,7.9,375.49,A,A4,0,RENT,36400,Verified,credit_card,IL,22.78,0,0,,13,0,12674,58.7,28,f,0.0,0,,,,214,2012-01,0
17000,17000,36,6.03,517.41,A,A1,3,OWN,136809,Not Verified,debt_consolidation,NY,7.71,0,0,,11,0,40008,30.6,35,f,0.0,0,,,,231,2012-04,0
22000,22000,36,10.15,711.43,B,B2,10,RENT,67500,Source Verified,debt_consolidation,MI,15.7,0,0,,19,0,3940,11.2,23,w,0.0,0,0.0,25742.0,35100.0,167,2014-07,0
11700,11700,36,13.05,394.51,B,B5,10,MORTGAGE,50000,Not Verified,credit_card,WA,22.22,0,2,74.0,8,1,5777,45.5,15,f,0.0,0,0.0,154606.0,12700.0,294,2013-08,0
12000,12000,60,22.45,334.51,E,E5,2,OWN,32000,Source Verified,debt_consolidation,MI,23.82,0,2,,6,1,621,31.0,13,f,0.0,0,532.0,18066.0,2000.0,197,2014-04,0
17100,17100,36,7.9,535.07,A,A4,6,RENT,49000,Verified,debt_consolidation,CA,15.21,0,2,41.0,18,0,9576,28.9,29,f,0.0,0,0.0,50921.0,33100.0,177,2013-09,0
11200,7250,60,6.54,142.0,A,A4,4,RENT,52000,Source Verified,car,CA,1.5,0,0,,19,0,3058,3.2,36,f,0.0,0,,,,243,2010-11,0
15000,15000,36,9.67,481.69,B,B1,10,MORTGAGE,70000,Not Verified,debt_consolidation,AL,9.87,0,0,,6,0,6540,30.1,27,w,0.0,0,1565.0,187303.0,21700.0,218,2014-02,0
13000,13000,60,16.49,319.53,D,D3,4,RENT,70000,Source Verified,debt_consolidation,CA,26.61,0,0,,19,0,5498,39.0,33,f,0.0,0,0.0,138202.0,14100.0,207,2014-11,0
6400,6400,36,8.9,203.23,A,A5,10,OWN,42000,Source Verified,debt_consolidation,MD,11.28,0,1,72.0,10,0,4355,36.9,32,w,0.0,0,1500.0,162077.0,11800.0,197,2014-01,0
25000,25000,36,13.11,843.68,B,B4,5,MORTGAGE,112000,Verified,credit_card,MN,23.54,0,3,,29,0,28486,65.5,63,w,0.0,0,0.0,215256.0,43500.0,275,2013-04,0
5000,5000,36,7.62,155.81,A,A3,10,MORTGAGE,52800,Verified,car,TX,30.3,0,2,,17,0,23066,34.6,36,f,0.0,0,0.0,159127.0,66700.0,200,2012-09,0
35000,35000,60,18.25,893.54,D,D3,4,RENT,78000,Source Verified,small_business,CA,19.38,0,0,,12,0,44502,52.5,33,f,0.0,0,,,,255,2012-05,1
6250,6250,36,17.27,223.68,D,D3,4,MORTGAGE,28000,Verified,other,OH,13.76,0,0,41.0,2,1,0,8.46,15,f,0.0,0,,,,214,2011-11,1
15000,15000,36,8.9,476.3,A,A5,0,MORTGAGE,76000,Not Verified,debt_consolidation,MI,13.34,0,1,,10,0,20261,37.0,27,f,0.0,0,0.0,141194.0,54700.0,195,2013-12,0
35000,35000,36,19.72,1295.74,D,D5,10,MORTGAGE,95000,Verified,credit_card,TX,16.53,0,0,48.0,8,0,46618,76.9,32,w,0.0,0,0.0,259458.0,60600.0,305,2012-11,1
4500,4500,36,15.61,157.35,C,C4,7,MORTGAGE,55000,Not Verified,debt_consolidation,WA,10.78,0,0,,7,0,6826,85.3,8,f,0.0,0,0.0,176823.0,8000.0,161,2013-12,0
4800,4800,36,14.09,164.27,B,B5,2,OWN,45000,Not Verified,credit_card,NY,16.42,0,1,,16,0,14919,54.4,35,f,0.0,0,,,,195,2012-08,0
4500,4500,36,8.49,142.04,A,A5,4,RENT,55000,Not Verified,credit_card,MA,2.31,0,1,47.0,13,0,2534,23.5,28,f,0.0,0,,,,228,2011-07,0
7200,7200,36,10.16,232.87,B,B1,0,MORTGAGE,35000,Source Verified,debt_consolidation,NC,1.34,1,0,3.0,7,0,2663,10.6,24,f,0.0,0,0.0,56717.0,25100.0,274,2013-05,0
14500,14500,36,9.99,467.81,B,B1,0,MORTGAGE,76464,Verified,debt_consolidation,MO,19.7,0,0,,5,0,8297,56.1,52,f,0.0,0,0.0,166039.0,14800.0,173,2013-10,0
9000,9000,36,6.62,276.34,A,A2,10,MORTGAGE,40000,Not Verified,debt_consolidation,NV,21.36,0,0,,7,0,9443,63.0,30,f,0.0,0,0.0,206125.0,15000.0,261,2012-09,0
20000,20000,36,20.49,748.28,E,E1,0,OWN,65000,Verified,debt_consolidation,NC,15.91,0,0,72.0,17,0,19390,70.0,26,f,0.0,0,0.0,49602.0,27700.0,226,2012-10,0
10000,10000,36,17.1,357.03,C,C5,5,RENT,50000,Source Verified,debt_consolidation,NJ,17.57,0,2,,7,0,9235,79.6,13,w,0.0,0,0.0,25759.0,11600.0,181,2013-10,0
6000,6000,36,7.69,187.17,A,A4,10,RENT,50000,Not Verified,credit_card,FL,4.53,2,0,10.0,8,0,6011,54.2,14,f,0.0,0,0.0,6011.0,11100.0,137,2014-10,0
15600,15600,36,15.31,543.16,C,C2,2,RENT,95000,Verified,credit_card,CA,26.8,0,0,,10,0,14631,93.8,29,f,0.0,0,0.0,56299.0,15600.0,260,2012-09,0
16900,16900,36,18.85,618.21,D,D3,5,MORTGAGE,54000,Source Verified,debt_consolidation,HI,12.51,0,3,70.0,9,0,12325,63.0,20,f,0.0,0,0.0,327788.0,19577.0,268,2013-09,0
10000,10000,36,12.42,334.16,B,B4,2,RENT,26000,Source Verified,credit_card,CT,12.83,0,0,58.0,8,0,9687,69.6,14,f,0.0,0,,,,156,2011-11,0
10000,10000,36,15.31,348.18,C,C3,8,MORTGAGE,36000,Not Verified,debt_consolidation,OH,15.3,0,2,,9,0,18896,92.6,16,f,0.0,0,,,,176,2012-05,0
10500,10500,36,13.99,358.82,C,C1,3,MORTGAGE,41000,Source Verified,debt_consolidation,CA,14.22,0,0,,12,0,13976,81.0,13,f,0.0,0,,,,192,2012-03,0
10000,10000,60,16.59,246.33,D,D1,7,RENT,55000,Verified,debt_consolidation,MN,12.0,0,3,,12,0,7131,41.2,29,f,0.0,0,110.0,16390.0,17300.0,230,2014-04,1
11200,11200,36,13.99,382.74,C,C1,1,RENT,38170,Not Verified,debt_consolidation,MA,10.88,0,0,38.0,10,0,12481,34.8,14,f,0.0,0,,,,142,2012-06,0
35000,35000,36,20.49,1309.49,E,E1,4,RENT,93000,Verified,small_business,CO,8.65,0,1,42.0,6,0,27808,86.4,29,f,0.0,0,,,,204,2012-08,0
5575,5575,36,8.9,177.03,A,A5,0,MORTGAGE,21816,Verified,credit_card,FL,8.58,1,0,6.0,8,1,4203,26.6,17,f,0.0,0,0.0,88586.0,15800.0,321,2013-04,0
5175,5175,36,15.61,180.95,D,D1,2,RENT,13000,Source Verified,debt_consolidation,FL,27.15,0,0,,7,0,10112,57.1,11,f,0.0,0,0.0,10112.0,17700.0,150,2014-10,1
12000,12000,36,11.55,396.0,B,B3,10,MORTGAGE,130000,Source Verified,debt_consolidation,CA,9.39,0,0,,11,0,12690,81.9,23,w,0.0,0,0.0,432304.0,15500.0,302,2013-07,0
23500,23500,36,15.31,818.21,C,C2,7,MORTGAGE,288500,Verified,debt_consolidation,NC,22.16,0,1,,15,0,126644,85.7,36,f,0.0,0,0.0,576342.0,151223.0,255,2013-06,0
12000,12000,36,14.31,411.95,C,C4,10,RENT,75000,Not Verified,debt_consolidation,WA,5.43,0,1,,8,0,11885,34.7,16,f,0.0,0,0.0,11885.0,34300.0,114,2014-11,0
21000,21000,60,19.42,549.62,E,E3,5,RENT,42000,Verified,debt_consolidation,MI,18.37,0,2,,5,0,21374,92.9,12,f,0.0,0,,,,184,2012-02,0
23325,23325,60,15.88,565.74,C,C4,3,MORTGAGE,90000,Verified,home_improvement,FL,5.01,0,1,,15,0,14004,38.7,20,f,0.0,0,0.0,14155.0,36200.0,143,2013-08,1
10000,10000,36,15.61,349.65,C,C3,4,MORTGAGE,150000,Source Verified,other,TN,16.98,0,0,,13,0,39344,84.2,38,f,0.0,0,0.0,448330.0,46700.0,403,2013-09,0
17450,17450,60,19.05,453.15,D,D4,10,MORTGAGE,80000,Source Verified,debt_consolidation,CO,17.45,0,3,,11,0,11522,75.8,23,f,0.0,0,,,,501,2012-07,0
10000,10000,36,12.12,332.72,B,B3,8,MORTGAGE,130000,Not Verified,credit_card,VA,6.47,0,0,64.0,11,0,17566,61.2,17,f,0.0,0,0.0,110531.0,28700.0,269,2012-10,0
10000,10000,36,13.67,340.18,B,B5,10,MORTGAGE,48000,Source Verified,credit_card,TX,10.48,0,0,,7,0,14961,77.9,20,f,0.0,0,0.0,165636.0,19200.0,165,2013-10,0
4600,4600,36,16.29,162.39,D,D2,10,RENT,68000,Not Verified,debt_consolidation,CO,11.44,4,0,2.0,8,0,1504,53.7,25,f,0.0,1,0.0,21587.0,2800.0,270,2014-05,0
12525,12525,36,10.16,405.09,B,B1,10,MORTGAGE,59906,Verified,home_improvement,MD,17.39,1,2,14.0,17,0,16964,20.5,52,f,0.0,0,0.0,392319.0,82852.0,222,2012-11,0
6500,6500,36,13.04,219.14,C,C5,9,MORTGAGE,63000,Verified,car,PA,6.76,1,3,9.0,13,0,20227,41.0,47,f,0.0,0,,,,307,2008-10,1
9550,9550,36,12.99,321.74,C,C1,10,RENT,57000,Not Verified,debt_consolidation,LA,29.01,1,1,10.0,9,0,4604,66.7,20,w,0.0,0,328.0,44286.0,6900.0,263,2014-05,1
2500,2500,36,19.72,92.56,D,D5,10,MORTGAGE,45000,Verified,vacation,MI,26.51,0,2,,11,0,30319,94.7,20,f,0.0,0,0.0,101922.0,32000.0,262,2013-01,0
2000,2000,36,19.22,73.54,D,D4,1,MORTGAGE,70000,Source Verified,other,CO,21.26,0,2,52.0,16,1,1624,13.8,34,w,0.0,0,0.0,202077.0,11800.0,198,2014-01,0
32000,32000,60,23.99,920.39,F,F2,3,OWN,97500,Verified,major_purchase,CA,3.2,1,1,10.0,6,0,61421,3.3,15,w,0.0,0,0.0,117586.0,114000.0,363,2014-11,0
1200,1200,36,13.11,40.5,C,C2,10,OWN,54000,Not Verified,debt_consolidation,TX,5.47,0,0,64.0,5,0,2584,40.4,31,f,0.0,0,,,,388,2010-03,0
5000,5000,36,14.49,172.09,C,C4,10,RENT,31000,Verified,credit_card,OH,31.09,0,2,,12,1,5510,43.7,28,f,0.0,0,875.0,25106.0,12600.0,217,2014-10,1
25000,25000,36,10.25,809.62,B,B2,10,RENT,82000,Not Verified,other,MA,2.49,0,0,,6,0,8185,8.3,15,f,0.0,0,,,,264,2010-03,0
10200,10200,36,10.15,329.85,B,B2,10,MORTGAGE,132000,Not Verified,medical,CT,11.35,0,0,,13,0,35791,72.0,31,f,0.0,0,0.0,340835.0,49700.0,313,2014-05,0
17500,17500,36,12.12,582.26,B,B3,5,MORTGAGE,60000,Source Verified,debt_consolidation,AZ,25.98,0,0,27.0,11,0,17022,73.4,27,f,0.0,0,0.0,360313.0,23200.0,227,2012-09,0
5000,5000,36,9.63,160.48,A,A5,2,MORTGAGE,52700,Verified,car,KS,21.81,0,1,,6,0,2369,36.4,11,f,0.0,0,,,,180,2009-06,0
17050,17050,36,17.27,610.18,C,C5,9,RENT,39000,Not Verified,debt_consolidation,NY,27.2,0,1,25.0,10,0,12079,69.8,23,w,0.0,0,0.0,16903.0,17300.0,169,2013-01,0
18000,18000,36,6.99,555.71,A,A3,4,MORTGAGE,155000,Verified,debt_consolidation,KY,10.68,0,1,,14,0,13405,35.1,33,f,0.0,0,,,,373,2011-09,0
17000,17000,36,15.61,594.41,D,D1,7,RENT,50000,Source Verified,debt_consolidation,NH,22.0,0,1,32.0,8,0,5739,68.3,24,f,0.0,0,69.0,20284.0,8400.0,383,2014-10,0
16000,16000,60,13.49,368.08,C,C1,1,RENT,60000,Verified,credit_card,NY,21.7,0,0,,9,0,9688,74.5,22,f,0.0,0,,,,178,2011-10,0
12000,12000,36,9.17,382.55,B,B1,8,RENT,62000,Not Verified,debt_consolidation,CA,13.28,0,0,31.0,12,0,6026,32.4,38,f,0.0,0,0.0,17910.0,18600.0,343,2014-10,1
20000,20000,36,10.37,648.83,B,B3,0,MORTGAGE,260000,Verified,credit_card,CA,7.66,0,0,,8,0,129183,0.0,17,f,0.0,0,,,,192,2011-02,0
28000,28000,60,11.55,616.5,B,B3,10,MORTGAGE,120000,Source Verified,debt_consolidation,TX,20.49,0,0,43.0,14,0,16758,62.1,35,f,0.0,0,0.0,175739.0,27000.0,446,2013-09,1
7000,7000,36,16.99,249.54,D,D3,7,RENT,58000,Not Verified,debt_consolidation,CA,8.88,0,0,52.0,7,0,3854,55.9,14,w,0.0,0,753.0,17368.0,6900.0,212,2014-07,0
8550,8550,36,15.61,298.95,C,C3,0,RENT,57000,Not Verified,debt_consolidation,FL,24.63,0,1,38.0,9,0,8200,33.7,39,f,0.0,0,0.0,83287.0,24300.0,231,2013-09,0
10000,8850,36,5.79,268.4,A,A2,3,RENT,65000,Not Verified,debt_consolidation,CA,3.91,0,0,,8,0,8462,17.6,14,f,0.0,0,,,,208,2010-12,0
12650,12650,36,18.75,462.11,D,D3,5,MORTGAGE,43400,Not Verified,debt_consolidation,MN,10.65,0,0,82.0,5,0,16284,88.0,12,f,0.0,0,0.0,16284.0,18500.0,269,2012-11,0
9000,9000,36,12.35,300.44,B,B4,2,RENT,32400,Not Verified,debt_consolidation,CA,25.56,0,3,,9,0,10078,46.7,22,f,0.0,0,0.0,35517.0,21600.0,217,2013-08,0
7200,7200,36,14.49,247.8,C,C4,2,RENT,48000,Source Verified,credit_card,FL,39.0,0,0,43.0,19,0,16887,64.0,25,w,0.0,0,0.0,45244.0,26400.0,189,2014-08,1
6000,6000,36,10.99,196.41,B,B3,0,MORTGAGE,160000,Source Verified,debt_consolidation,OH,5.43,1,0,8.0,3,0,745,12.42,8,f,0.0,0,,,,391,2011-06,0
20425,20425,36,10.99,668.6,B,B2,10,MORTGAGE,300000,Verified,debt_consolidation,CA,6.52,0,1,35.0,12,0,10025,51.9,37,f,0.0,0,0.0,725900.0,19300.0,273,2013-12,0
10950,10950,36,18.99,401.33,E,E1,1,OWN,24960,Verified,credit_card,MI,7.77,0,1,,10,0,4570,21.1,13,w,0.0,0,0.0,4854.0,21700.0,96,2014-10,0
3600,3600,36,13.35,121.91,C,C2,10,MORTGAGE,68000,Not Verified,debt_consolidation,MD,30.89,0,1,26.0,22,0,17545,86.0,66,w,0.0,0,0.0,230943.0,20400.0,229,2014-07,1
5000,5000,36,17.77,180.19,D,D1,7,RENT,32000,Not Verified,other,CA,20.96,0,0,,6,0,2282,15.1,8,w,0.0,0,0.0,23881.0,15100.0,129,2013-01,0
21200,21200,60,15.8,513.3,C,C3,8,MORTGAGE,48000,Verified,debt_consolidation,MI,21.45,0,0,,17,1,22142,80.8,29,f,0.0,0,0.0,153847.0,27400.0,291,2013-01,1
7000,7000,36,21.15,264.27,E,E2,0,RENT,102000,Verified,medical,NJ,16.61,0,1,,12,0,12133,59.8,33,f,0.0,0,0.0,86338.0,20300.0,226,2013-08,1
25000,25000,60,18.55,642.34,D,D2,6,MORTGAGE,80000,Source Verified,debt_consolidation,FL,18.56,0,1,69.0,14,3,16722,47.6,25,f,0.0,0,0.0,183261.0,35100.0,242,2013-11,1
21000,21000,36,6.03,639.15,A,A1,10,MORTGAGE,75000,Verified,credit_card,NV,15.32,0,0,,9,0,20066,34.1,25,f,0.0,0,0.0,225167.0,58900.0,265,2013-12,0
3500,3500,36,6.03,106.53,A,A1,0,RENT,35000,Not Verified,credit_card,CA,2.62,0,0,,6,0,2514,28.2,8,f,0.0,0,0.0,12054.0,8900.0,179,2012-11,0
3600,3600,36,12.42,120.3,B,B4,0,RENT,54000,Source Verified,moving,VA,10.73,0,1,,20,0,14638,45.2,26,f,0.0,0,,,,160,2011-11,0
4800,4800,60,10.74,103.75,B,B4,9,RENT,125000,Source Verified,home_improvement,NH,6.77,0,2,53.0,15,0,63104,33.5,37,f,0.0,0,,,,270,2011-04,0
10000,10000,36,8.9,317.54,A,A5,1,RENT,37000,Verified,credit_card,GA,2.26,0,0,,2,0,2324,52.8,5,f,0.0,0,,,,152,2012-01,0
10750,10750,36,14.99,372.6,C,C5,0,RENT,24000,Verified,debt_consolidation,AZ,26.1,1,0,5.0,7,0,11665,74.9,12,f,0.0,0,0.0,11665.0,15300.0,242,2014-10,1
11000,11000,36,6.62,337.75,A,A2,5,RENT,39000,Not Verified,debt_consolidation,FL,24.18,0,0,,6,0,6156,62.8,25,w,0.0,0,0.0,53171.0,9800.0,246,2012-11,0
7200,7200,36,15.8,252.43,C,C3,6,MORTGAGE,40000,Not Verified,debt_consolidation,FL,25.32,0,1,25.0,13,0,8903,37.7,28,f,0.0,0,0.0,107543.0,22400.0,144,2012-09,1
11700,11700,60,10.99,254.33,B,B2,10,MORTGAGE,65000,Verified,medical,SD,22.77,0,0,,11,0,11121,20.3,28,w,0.0,0,0.0,92086.0,54800.0,243,2014-01,0
10375,10375,60,22.9,291.89,E,E4,0,MORTGAGE,40000,Verified,debt_consolidation,OK,25.83,0,0,,4,0,6942,103.6,6,f,0.0,0,0.0,38506.0,6700.0,119,2013-12,0
22000,22000,36,10.15,711.43,B,B2,10,RENT,98500,Source Verified,credit_card,CA,14.6,1,0,21.0,17,0,27207,50.1,35,f,0.0,0,0.0,79279.0,54300.0,202,2014-07,0
15000,15000,36,15.8,525.88,C,C3,6,RENT,40000,Verified,credit_card,CO,30.18,1,1,12.0,10,0,14839,64.5,26,f,0.0,0,0.0,46978.0,23000.0,222,2012-12,1
5000,5000,36,15.8,175.3,C,C3,7,RENT,75000,Source Verified,debt_consolidation,CA,23.73,0,0,57.0,11,0,16178,84.7,29,f,0.0,0,0.0,61259.0,19100.0,207,2013-05,0
24000,24000,60,16.29,587.34,C,C4,2,MORTGAGE,93600,Verified,credit_card,NJ,11.77,0,3,,11,0,20676,78.6,18,f,0.0,0,0.0,210120.0,26300.0,187,2012-12,0
8000,8000,36,13.35,270.91,C,C4,5,MORTGAGE,70000,Not Verified,debt_consolidation,GA,11.31,0,2,,14,0,11519,47.6,26,f,0.0,0,,,,205,2011-01,0
6000,6000,36,15.8,210.36,C,C3,2,MORTGAGE,27000,Source Verified,debt_consolidation,NC,29.07,1,0,14.0,10,0,6475,85.2,21,w,0.0,0,0.0,7743.0,7600.0,274,2013-03,1
13200,13200,36,10.16,426.92,B,B1,0,MORTGAGE,50000,Verified,debt_consolidation,FL,28.49,0,1,,9,0,8072,55.3,11,w,0.0,0,0.0,168028.0,14600.0,130,2012-11,0
20000,20000,36,6.62,614.08,A,A2,0,RENT,90000,Source Verified,debt_consolidation,CA,17.57,0,0,,13,0,9940,20.6,33,w,0.0,0,0.0,28453.0,48300.0,338,2014-03,0
9500,9500,36,12.35,317.13,B,B4,10,MORTGAGE,52000,Verified,debt_consolidation,WI,31.32,0,2,,15,0,23016,52.8,39,f,0.0,0,0.0,220827.0,43600.0,249,2013-08,0
18000,18000,36,11.83,596.41,B,B3,6,RENT,116004,Verified,debt_consolidation,MN,8.22,0,4,,10,0,71965,76.6,35,f,0.0,0,,,,338,2009-09,0
